frame,timestamp,hip_flex_L_deg,knee_flex_L_deg,ankle_dorsi_L_deg,hip_flex_R_deg,knee_flex_R_deg,ankle_dorsi_R_deg
56,1.8662,8.433519356368436,172.01449678787012,14.690794917999938,3.2316942905770674,173.37268194390714,3.8367549427616154
57,1.8995,8.629204181524585,172.08318416644386,14.909442973464252,2.8072029061532078,174.5940401499926,0.89383621700253
58,1.9328,8.243759250615824,171.22110818821167,15.197108755074566,3.381343972346002,174.52238180187035,0.4977371331081599
59,1.9662,7.90223699978003,170.20859700630834,15.316689179067964,4.043637463999943,173.9526626978769,0.13891457878580127
60,1.9995,6.991925346667813,168.26797125974042,15.418123855377644,4.48295426313382,173.59115890931685,0.3273497348735077
61,2.0328,5.85149855159176,165.59100742133995,15.756766134659784,4.658254109675568,173.9033062977444,0.3839930950524604
62,2.0661,4.873896422204837,164.2889212482442,14.09760193285652,5.371719197381964,173.45400759764365,0.8988769438723239
63,2.0995,3.4074814400351556,161.62999503350946,16.139167944678178,5.829817239081038,173.2379372632442,0.6020960020264567
64,2.1328,2.550660249330406,164.30234196997395,16.937859069906835,6.585205099009556,172.82239288521407,1.6880833089056182
65,2.1661,2.1210963966614145,167.4373242200773,12.377805452589143,6.68984002660811,173.0555137411189,2.74500907422302
66,2.1994,1.692539870085966,169.75014720773976,9.452839740346917,6.795061021019748,173.45958521125306,4.828567492173818
67,2.2328,1.6794876574858222,171.95190910608423,9.727578551401592,6.539299230001973,173.96254877840735,6.029388160065395
68,2.2661,1.38035407344438,173.94894610227172,7.652626097837668,6.849557992766549,173.48403811828894,6.356283008956922
69,2.2994,1.2768119196890666,174.70665470033984,6.341888389195759,7.092911881111391,172.73980164675936,5.910750511618005
70,2.3327,2.099345193379122,177.32332325662426,5.280817505310665,6.62458275673923,172.87209977005296,6.04740899789266
71,2.3661,2.7767918438512424,178.81141238087733,3.221320260085264,6.160995653523244,172.99523943397796,3.4320762001302114
72,2.3994,2.882388407330268,178.99881604056807,1.6378298008673084,5.3637603799791265,173.9500954221858,2.7820850610816876
73,2.4327,2.9747733545369783,178.8301496134323,0.08355896405277008,4.424784451743946,175.13380841440437,2.9110001132513332
74,2.466,4.2065423662299395,179.09739612364038,0.8553408586635669,2.8886215498429237,177.30236367451664,4.380992949883506
75,2.4994,4.257143399113602,177.3603563468677,1.4761917684832042,1.5458377500173128,179.95314896543377,9.706203127373357
76,2.5327,4.545335308748861,176.04587672635955,4.019018932604155,0.08364341432219646,177.6038796225051,13.890746918582522
77,2.566,5.172843157338377,175.6450101391767,5.796436019001533,1.4857245891005846,175.06688855903437,15.202449611564589
78,2.5993,5.996474072411502,175.27496405128875,7.304921829351741,2.916477452067511,173.5688112389947,10.732740205212195
79,2.6327,6.393031367738786,174.7411314000179,8.737539932206687,2.4136549426895044,176.11503037778584,4.219402859578366
80,2.666,7.281668807535084,174.82162287696812,9.75353306286408,1.7975656958704462,178.87845932729206,1.1860630001287689
81,2.6993,7.702284266266247,174.63020052897286,10.114783122129495,0.8597629863800194,179.04386039811823,1.8159025882614515
82,2.7326,8.573387741441024,175.03753137230686,10.131939328704476,0.30598256246707933,177.8416090629353,0.810081593125858
83,2.766,8.71017999001134,174.20189134676602,10.391826224520628,0.30886913475194433,178.09296741152895,2.5477399675036168
84,2.7993,9.683089078250362,174.9146078121332,10.652018847392469,0.5326147462205171,176.52996327893126,3.655450732746118
85,2.8326,9.640416863846099,174.098343400555,10.21274051403421,2.5481308881415714,172.64328515795953,1.232249578901957
86,2.8659,9.513365205224318,173.99831927911893,7.778826914065178,4.08033557623709,170.16967921305226,2.6278547485948422
87,2.8993,9.513365205224318,174.3802820567374,6.01018694310838,4.353474829942385,170.12976909121085,7.26761026538972
88,2.9326,9.334998463138277,173.9715117572866,6.4014059733158035,4.247203793792224,170.37370169538178,11.446805139902011
89,2.9659,9.096340928791676,173.64074795807338,7.759541248701595,4.715499045181204,170.07146750844365,11.840918847698731
90,2.9992,8.815221023223103,172.74010884061246,10.14358525769103,5.24640964150079,169.70115048546975,11.703535898093264
91,3.0326,8.809978920515732,172.76097412798256,10.302735582737029,5.246409641500719,170.69733845825266,10.812416395108187
92,3.0659,7.3499618164544245,170.04323042534438,11.173111537639784,5.781494944536874,171.7199106660444,9.471363675445133
93,3.0992,6.483073692897278,168.4419040960621,10.71476293666575,5.624628041445931,172.8404078004658,8.427387280573413
94,3.1325,5.214634306984124,166.54222653777722,11.035835553718016,5.639673778355814,173.65734579890864,7.424689542695745
95,3.1659,3.379395221005211,163.96392976504217,15.179070656904145,6.221958774002459,173.35152965388335,7.301329600818349
96,3.1992,2.3343316952752957,164.5333813460753,18.56079677481037,6.387648206217051,173.46857347697738,6.617734285477809
97,3.2325,2.017130782342349,167.9361075036717,18.34656733219103,6.568335206618485,173.6495184184787,5.156523747227254
98,3.2658,1.3537527699056113,169.21157523650555,17.747419999872307,6.285092098574637,174.520805613609,3.1123511518837006
99,3.2992,1.1993669691118498,170.9997347137928,18.21208430354912,6.128131570029012,175.23579596157398,2.151531622448715
100,3.3325,1.1949534038349157,172.4008404350097,13.154269924492581,6.293432415012546,175.2857504762834,3.0253042656857474
101,3.3658,2.1756316369470596,174.65308673381685,8.357701195350984,5.717692986225771,176.10407768598773,2.662835337331245
102,3.3991,3.056580448149475,177.10971739417587,4.296144726050727,5.710593137499643,175.8967747844721,3.4722399380430886
103,3.4325,4.085616779974828,179.4174591255869,1.3828811796496723,4.923437376696143,176.32672138222406,4.7304407658430705
104,3.4658,4.936653080872702,179.47697175460652,0.9048878620510834,3.92800166909214,176.98379052315025,5.643135711660591
105,3.4991,5.231771361395772,179.63116321207767,0.2939999977169805,2.709360583326486,177.59219336654172,5.801225703787395
106,3.5324,5.341121430002261,178.08309132235087,2.1072606627740242,1.4161708598181804,178.66231646028348,4.4128653222659295
107,3.5658,5.635491467612496,177.01984328344832,3.493580666995598,0.21299448171140511,179.88371201786276,1.1270761704928418
108,3.5991,5.437074367857292,175.4406174822986,4.787310336351283,0.7012597124925151,178.07428411344938,1.5252186583011564
109,3.6324,5.615349706683162,174.17192311375211,6.757526753428408,2.186338658958732,175.7715651298422,5.214279757037815
110,3.6657,5.83329658242053,173.76689673126083,8.014068764291466,3.2423544759081437,173.0483611325853,9.91843138101089
111,3.6991,6.2874678937492945,173.30300812699016,8.718915713238829,3.781491325203092,172.095423270509,8.128505966709326
112,3.7324,7.207575051869469,173.61662660402806,9.37846923938497,3.836845590389487,173.53330688051653,4.441518781760294
113,3.7657,7.8242064215720575,173.83834023800804,9.68481012390464,3.176083583577622,175.715551098606,1.8299364812318402
114,3.799,9.108317964560229,174.92032028539072,10.124631686236512,2.659912294544199,177.3400877054556,1.1233027140752938
115,3.8324,9.290970854916281,174.14836826635738,10.93496206768097,2.3532968661083373,178.37346051243327,1.4829160832015873
116,3.8657,9.484029264957485,174.31825565691142,10.579674711875185,1.8810652097222942,179.96468570923471,1.033099324685594
117,3.899,9.484337876303528,174.33603210485546,10.320069091727078,1.1394343302578136,178.18521348206747,0.7035799511530456
118,3.9323,9.50553168664635,173.31632542961952,11.106193406256722,0.06254995278501951,175.2433420353535,2.9451619673071434
119,3.9657,9.429945617284716,172.83184122442367,11.47183602817239,0.7424523436605455,173.7989469525181,2.932483792201623
120,3.999,9.407335872206943,172.8579868200645,12.51689219337004,1.242663673844575,172.98240810255112,3.5526249911331433
121,4.0323,9.406543624095889,172.59860637610012,13.57100713897816,1.7489460445542448,172.4292502054458,3.284039461017386
122,4.0656,8.986310822783537,171.68822997298776,14.516075312543592,2.52702212971748,171.56874388228144,2.940613330599234
123,4.099,8.231380341979843,170.154206045155,15.461419421402866,3.9852281473631876,170.0818014909382,2.2975174045726874
124,4.1323,6.448967300921822,167.2666125590218,16.184566132534542,4.51723182951369,170.63496430500274,1.8266629892187325
125,4.1656,4.742377717119723,164.31580301133735,16.765720876656502,5.686297250261731,170.11654597117268,1.6733565327833162
126,4.1989,3.1477755440067767,162.39453344512614,17.193346047779613,6.473530531289654,169.77931155385374,0.8607393709915812
127,4.2323,1.9727413745693525,162.1304450373862,19.715815793155826,7.073104577371041,169.52718126350578,0.681007117330239
128,4.2656,0.8550973962667854,163.14471781644562,21.821820777899973,8.0711127505554,168.5793729858499,0.26377984514076047
129,4.2989,0.4117695601484286,164.704691398404,23.61134021521832,8.603335967727602,168.1844542721632,0.12647534165145657
130,4.3322,0.8868607374716078,167.9732234393885,19.4514899501566,8.271655365345751,169.36939912756887,1.911215585783225
131,4.3656,0.9798121738483729,170.12277715690593,21.528783996319504,7.881352341727549,170.2729566559864,3.070875003723785
132,4.3989,0.7374297078407182,172.34145265372425,19.944197309039936,7.667916520457737,170.73930539056485,3.7821312331328727
133,4.4322,0.11147024751703327,175.0771705095968,13.24766058442654,7.590766268887464,171.32603923579856,5.635344587514652
134,4.4655,0.6655551105375253,177.05167435853397,8.589140241367545,7.295142743941597,171.86409903974968,6.783434288143127
135,4.4989,1.4957781319335481,178.17654249758957,7.465620642531832,7.058410590269389,172.0145541399585,6.356988384644779
136,4.5322,1.8893735674822665,179.34341607666678,3.0089436114956243,5.942043219746111,173.48117311532386,6.954699027419991
137,4.5655,2.843299355221575,179.8173250279615,1.1622836737299735,4.827119177424947,174.5269580240779,7.02088146331684
138,4.5988,3.038441052820758,178.79237412118343,4.133280109775143,2.712590083321942,176.80303684673814,10.025670299328738
139,4.6322,3.2997897027873933,177.3101694305019,6.447061886052552,1.3901202012269067,178.31718359903797,12.35272419679788
140,4.6655,3.505727558454737,175.76486721859217,8.632551447384316,0.9382298167954559,177.93256464325856,13.857172228042714
141,4.6988,4.024497230372617,174.73991845561497,10.27613749581542,3.6895600007449616,173.49759143904387,16.165152858953974
142,4.7321,4.390500317172041,173.81976003725458,11.730415488401064,5.817184594941125,169.39128237930177,18.979152045074784
143,4.7655,4.891533843305069,173.01661382180765,12.812190674325223,7.49876945451183,166.81519624896757,17.509731162721806
144,4.7988,5.302035674616718,173.06406698781572,13.277495770319888,7.660475334466298,166.75533456248087,16.53825274645132
145,4.8321,5.534430390275247,172.41597852904238,13.914175413972032,6.375919726841175,169.34093704365563,12.769115414281032
146,4.8654,6.716050426593142,172.6933296819259,14.691512697635773,5.170577531411652,172.47246073664866,12.591764495362895
147,4.8988,7.559066981041212,173.24091122161707,13.864337293423631,4.297081163029873,175.01085507271983,13.380743377376007
148,4.9321,7.712979763531052,172.39297345569642,15.655719924016779,2.893353609587166,177.875026536158,11.688613379772676
149,4.9654,8.449143869949296,173.23324869628573,15.667033720450831,2.123012451220916,179.79679767873628,10.94098292913904
150,4.9987,9.354875958895263,173.70606365357207,16.320216488173116,0.9257040326643278,177.26793739368978,7.379849541845516
151,5.0321,8.986812249544187,172.97850582818438,16.910527582889955,0.205176489168025,174.67684794705704,1.8787907933597978
152,5.0654,9.671496346781112,173.30169502649684,17.388788765652237,0.26043356781337934,174.92242650715215,1.349764621288557
153,5.0987,9.587833024818678,172.60989242615406,18.33380057477126,0.3012896655664008,174.1370612004598,4.354785766915029
154,5.132,9.195127909101132,171.8592900991441,19.24873824971931,0.19998445667886244,173.86983051366443,5.504575853218597
155,5.1654,8.681224097245547,170.14557980767438,20.411713899810593,0.15051396072180978,173.84055745185393,4.614838131450313
156,5.1987,7.324884536491254,167.06842236196823,21.763897933297955,0.0496497098541937,173.59525717148657,7.626556959868822
157,5.232,5.136970348176931,162.18641196268518,23.36649140207797,0.397880961834602,173.2519297736842,6.79088049323434
158,5.2653,3.15022754977133,158.80483192589122,22.278918638235837,1.2996812838976979,172.38017097130341,6.210385849353486
159,5.2987,2.5722049697001808,157.309794727595,26.08086570379382,1.9440190249362104,171.91629857513985,10.931716446855916
160,5.332,1.5441209845218964,158.51419580501926,26.41205612593484,2.2158422409339664,171.6833975025998,12.494126724476388
161,5.3653,0.7991918202600345,161.89461597764833,24.52847402011136,2.2965947694208353,171.8286935045027,14.975215470442748
162,5.3986,0.3320082512895226,163.7816180051363,21.498576972899002,2.4387212516036527,171.88734610626202,15.40151119353601
163,5.432,0.508255679853562,167.71728836251316,8.170892985653808,2.3559284325095717,172.5170692594185,13.091987599116692
164,5.4653,0.36006300245048806,171.03734520043918,4.112617663329701,2.3373058591238163,172.68467068358422,11.293792451265404
165,5.4986,0.08896853022230289,174.5660877084342,7.444203161333121,2.204362737666443,172.82159294918515,8.172875906839323
166,5.5319,0.6071997604174726,177.9533292501562,10.410585081188515,1.7870486097213671,173.18999684254317,4.559031249109154
167,5.5653,1.1157318075755143,177.97077434287766,7.740569589960813,1.042450565970313,173.93177482761237,2.4758255934571594
168,5.5986,0.04212924204946944,175.63362381394802,5.471278754893831,0.3652271137816996,175.19743248683372,1.0982661719718294
169,5.6319,0.2990803980828929,171.84421972432963,3.7912742560082506,1.15128754168677,175.86788283210026,0.4162477213491229
170,5.6652,0.3882937659544865,169.60075234594643,7.949554392227384,3.1388826338835543,177.43877554669007,0.32486369643680746
171,5.6986,0.3405355415015947,168.0926019599747,15.204026266228965,3.666630529959832,177.5452631033415,4.40055259294553
172,5.7319,1.1082622589559037,168.52529976487898,13.540705461223837,5.528969580079718,179.30722177498325,4.3820447677999255
173,5.7652,1.237942653880907,168.42455559857876,10.61078889353638,6.018253924408555,179.11291135848884,0.40671358572359395
174,5.7985,2.0771747651627948,168.26377460556336,11.747348794638384,6.912548424734723,176.36127287712918,2.7472838592334767
175,5.8319,2.20097182683827,167.64132704458027,12.447566135825838,8.025017969694375,172.8675412458339,6.723902803764844
176,5.8652,2.398201310131924,167.48321915521214,12.630891145079744,8.41264786157069,171.320862062371,7.369259957620301
177,5.8985,3.0528825147924294,167.66441468203342,16.549149719770014,8.221580370380593,171.18005204232202,4.995235861814848
178,5.9318,3.4759175595615943,167.307777713715,19.154776836321787,7.5719654439838,171.4888436102807,11.393771716952557
179,5.9652,3.754518781405295,167.44805014901848,19.07668442958706,6.950897654416053,173.00095464304093,6.922075330729143
180,5.9985,3.694149626209537,167.197291620461,22.3445993256492,5.825504653534438,175.10605194454303,0.8442155384244074
181,6.0318,4.22081894528651,167.1897295631882,17.53886733892469,5.279530745624129,177.76669601244075,9.198689834865746
182,6.0651,4.720920848999867,167.82949676804222,23.714173340333588,4.8817423646300995,179.29600666038917,7.88075944449443
183,6.0985,4.845447019010919,167.89723045812897,29.441175202593143,4.632183196785832,177.6482457367004,3.5109029675352303
184,6.1318,4.839587576297561,167.73685860724524,33.25122052018554,4.288126375501179,175.23023824688352,4.887228927853869
185,6.1651,4.7852926959355955,167.73197792723468,35.72127722592779,3.453316250531145,173.30531637443087,5.040457100767526
186,6.1984,4.950952763308521,169.82120755711387,33.29820395305828,1.2390810474585123,171.6755434081428,10.610686826755
187,6.2318,4.688025132706741,170.705719779713,31.47806323018014,0.7990525092087637,166.02742448088893,6.599432680935564
188,6.2651,3.8401803362361306,170.34881610984036,28.76135336242183,2.0569220461938755,165.77256473671653,11.453846491202
189,6.2984,2.3461628353267656,168.60862852047904,24.393931108190117,3.13364691220319,166.06742900045845,12.545914907760448
190,6.3317,0.46375262054175437,165.51620033173154,22.58595793990787,3.8140748342903237,166.84872222739511,12.09683282006253
191,6.3651,1.1873073157287877,163.55189719737064,13.88961578401657,4.573921259900885,168.1749221802137,18.53000365680765
192,6.3984,2.1435447876427673,161.32476161641966,12.907569303705884,4.68589983950271,168.44617395486816,14.723272696234119
193,6.4317,2.7851664221143437,158.34399965993262,15.060979767228787,4.7636416907261605,169.1803629313303,12.982482740775993
194,6.465,3.128809848832148,161.29864655435753,12.281820866151179,5.7180671499165925,167.82064951949562,15.072640799738451
195,6.4984,1.9378397654411117,165.74827785497328,,6.217098739544383,166.05671460843178,22.346859500788014
196,6.5317,0.8043550349748188,168.69813364207735,,6.286893361736432,165.8527122651208,
197,6.565,1.1522424694160804,170.78125070188196,,6.364517719333506,165.83964400633124,
198,6.5983,2.592754640200326,,,6.454652340388336,,
199,6.6317,3.278796927677206,,,6.511418128127801,,
200,6.665,4.376163493460467,,,6.469819985173189,,
201,6.6983,4.7727778306795585,,,6.010909282063224,,
202,6.7316,5.263830233299927,,,5.250078107611344,,
203,6.765,5.991506907691871,,,,,
204,6.7983,6.223091045718434,,,,,
205,6.8316,7.602194541000358,,,,,
206,6.8649,8.151577532877923,,,,,
207,6.8983,7.469677253380496,,,,,
208,6.9316,6.71449594818273,,,,,
209,6.9649,,,,,,
210,6.9982,,,,,,
211,7.0316,,,,,,
212,7.0649,,,,,,
213,7.0982,,,,,,
214,7.1315,,,,,,
215,7.1649,,,,,,
216,7.1982,,,,,,
217,7.2315,,,,,,
218,7.2648,,,,,,
219,7.2982,,,,,,
220,7.3315,,,,,,
221,7.3648,,,,,,
222,7.3981,,,,,,
223,7.4315,,,,,,
224,7.4648,,,,,,
225,7.4981,,,,,,
226,7.5314,,,,,,
227,7.5648,,,,,,
228,7.5981,,,,,,
229,7.6314,,,,,,
230,7.6647,,,,,,
231,7.6981,,,,,,
232,7.7314,,,,,,
233,7.7647,,,,,,
234,7.798,,,,,,
235,7.8314,,,,,,
236,7.8647,,,,,,
237,7.898,,,,,,
238,7.9313,,,,,,
239,7.9647,,,,,,
240,7.998,,,,,,
241,8.0313,,,,,,
242,8.0646,,,,,,
243,8.098,,,,,,
244,8.1313,,,,,,
245,8.1646,,,,,,
246,8.1979,,,,,,
247,8.2313,,,,,,
248,8.2646,,,,,,
249,8.2979,,,,,,
250,8.3312,,,,,,
251,8.3646,,,,,,
252,8.3979,,,,,,
253,8.4312,,,,,,
254,8.4645,,,,,,
255,8.4979,,,,,,
256,8.5312,,,,,,
257,8.5645,,,,,,
258,8.5978,,,,,,
259,8.6312,,,,,,
260,8.6645,,,,,,
261,8.6978,,,,,,
262,8.7311,,,,,,
263,8.7645,,,,,,
264,8.7978,,,,,,
265,8.8311,,,,,,
266,8.8644,,,,,,
267,8.8978,,,,,,
268,8.9311,,,,,,
269,8.9644,,,,,,
270,8.9977,,,,,,
271,9.0311,,,,,,
272,9.0644,,,,,,
273,9.0977,,,,,,
274,9.131,,,,,,
275,9.1644,,,,,,
276,9.1977,,,,,,
277,9.231,,,,,,
278,9.2643,,,,,,
279,9.2977,,,,,,
280,9.331,,,,,,
281,9.3643,,,,,,
282,9.3976,,,,,,
283,9.431,,,,,,
284,9.4643,,,,,,
285,9.4976,,,,,,
286,9.5309,,,,,,
287,9.5643,,,,,,
288,9.5976,,,,,,
289,9.6309,,,,,,
290,9.6642,,,,,,
291,9.6976,,,,,,
292,9.7309,,,,,,
293,9.7642,,,,,,
294,9.7975,,,,,,
295,9.8309,,,,,,
296,9.8642,,,,,,
297,9.8975,,,,,,
298,9.9308,,,,,,
299,9.9642,,,,,,
300,9.9975,,,,,,
301,10.0308,,,,,,
302,10.0641,,,,,,
303,10.0975,,,,,,
304,10.1308,,,,,,
305,10.1641,,,,,,
306,10.1974,,,,,,
307,10.2308,,,,,,
308,10.2641,,,,,,
309,10.2974,,,,,,
310,10.3307,,,,,,
311,10.3641,,,,,,
312,10.3974,,,,,,
313,10.4307,,,,,,
314,10.464,,,,,,
315,10.4974,,,,,,
316,10.5307,,,,,,
317,10.564,,,,,,
318,10.5973,,,,,,
319,10.6307,,,,,,
320,10.664,,,,,,
321,10.6973,,,,,,
322,10.7306,,,,,,
323,10.764,,,,,,
324,10.7973,9.854454500293969,,,,,
325,10.8306,10.971329942944806,,,,,
326,10.8639,11.085806800131138,,,,,
327,10.8973,10.944996138289582,,,,,
328,10.9306,10.980650010173576,,,,,
329,10.9639,10.94612342114658,168.56038508287125,,,,
330,10.9972,10.866551801332548,169.08269907153766,,,,
331,11.0306,10.14499979203174,169.6555378996935,,,,
332,11.0639,9.43554431021846,168.33905550772397,,,,
333,11.0972,8.06054053542448,168.08929383882398,,5.531664227047713,,
334,11.1305,6.912835286182428,168.61773765039038,,4.745075333789146,178.43427105983488,
335,11.1639,6.2540327439164685,168.2758485712123,,3.3527960370461187,177.41048525297077,
336,11.1972,3.8550735961751457,171.12671031745194,,2.2514949616636386,176.53242235411867,
337,11.2305,3.4942533100216906,170.9253162269051,108.19191834829181,1.2584922018135671,174.24459608390708,
338,11.2638,4.608209573888416,170.0849830967513,111.25824384771772,3.2601606378748897,176.40714119897382,
339,11.2972,4.742934868529403,169.37690260558801,106.73970242215785,3.191626656554263,175.9147763050973,
340,11.3305,5.676269610874556,166.87814079607256,93.86434288096694,3.6657502926303778,174.4287719068222,
341,11.3638,5.6265020080551835,166.98231451536645,106.72979964286444,4.273746719856149,174.05585569959433,
342,11.3971,5.835518326578779,166.50561568055085,121.67384832889061,6.480466020428935,176.21121435730095,
343,11.4305,5.745639485504853,166.74771970399243,120.3683428405958,8.687971256495075,178.21977304354377,
344,11.4638,5.7056212718827055,166.533336636666,122.98512147243,9.579892042012034,177.5153666568424,
345,11.4971,4.98040675790503,166.9870985950697,124.84640895631287,9.52002186577414,176.7652942888028,
346,11.5304,3.5298456800172744,168.50144810094707,157.38947934654607,10.978085254829125,178.65981824487147,
347,11.5638,3.3519956853192525,168.64184800545272,174.6136585554773,,,
348,11.5971,3.3580145262722,168.82581190208634,166.9617155320625,,,
349,11.6304,3.457923468330364,168.91510749719254,23.26921549168614,,,
350,11.6637,3.548295553048888,169.26556965976462,0.4199599646339891,,,
351,11.6971,3.8969619801035833,168.75793653252455,10.982350689610712,,,
352,11.7304,4.191363270304805,168.23596019410522,18.99237464148797,,,
353,11.7637,5.584258098371777,166.9481905439656,36.43775805048446,,,
354,11.797,7.640406761026725,166.07525620291239,43.536429042031614,,,
355,11.8304,8.954082291610462,166.6751206704821,27.456649538765646,,,
356,11.8637,11.19266743203815,167.4869189738702,6.031965765800692,14.867784340138314,176.8688109456444,
357,11.897,12.392188078241645,168.54105429719678,0.9759100575577406,14.920237513984262,176.68362084543173,
358,11.9303,12.84244324840381,169.96185536649034,120.37421304449803,15.139023105726892,176.18112069941196,
359,11.9637,11.801518691117565,172.44725412514256,163.34380865633818,15.26510402528379,175.97114293790128,106.62008877143187
360,11.997,11.524333465746565,172.2976803707811,169.78577036860253,14.4192126574427,176.34506222316165,103.65765153507158
361,12.0303,11.423090548446908,171.84563908039252,138.2687296288395,14.18608943504546,175.9499568248775,98.2228125950974
